filename,original_path,true_label,predicted_label,confidence,prob_Metal,prob_Paper,prob_Plastic
Paper_0199.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0199.jpg,Paper,Plastic,0.47053802013397217,0.11982569098472595,0.4096362292766571,0.47053802013397217
Paper_0203.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0203.jpg,Paper,Plastic,0.5832302570343018,0.28666600584983826,0.13010373711585999,0.5832302570343018
Paper_0205.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0205.jpg,Paper,Metal,0.4427761137485504,0.4427761137485504,0.3094222843647003,0.24780155718326569
Paper_0207.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0207.jpg,Paper,Plastic,0.8555849194526672,0.08469723165035248,0.05971778556704521,0.8555849194526672
Plastic_0290.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0290.jpg,Plastic,Paper,0.9505677223205566,0.00789891742169857,0.9505677223205566,0.04153331741690636
Plastic_0291.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0291.jpg,Plastic,Paper,0.5866802930831909,0.10065067559480667,0.5866802930831909,0.312669038772583
Plastic_0292.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0292.jpg,Plastic,Metal,0.4163166284561157,0.4163166284561157,0.20521213114261627,0.37847116589546204
Plastic_0293.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0293.jpg,Plastic,Metal,0.6479873657226562,0.6479873657226562,0.09010840952396393,0.26190418004989624
Plastic_0295.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0295.jpg,Plastic,Metal,0.7862459421157837,0.7862459421157837,0.14196211099624634,0.07179197669029236
Plastic_0296.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0296.jpg,Plastic,Metal,0.5366288423538208,0.5366288423538208,0.16679616272449493,0.29657498002052307
Plastic_0300.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0300.jpg,Plastic,Metal,0.5714957118034363,0.5714957118034363,0.3920881450176239,0.0364161841571331
Plastic_0301.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0301.jpg,Plastic,Paper,0.5550609827041626,0.047629669308662415,0.5550609827041626,0.39730939269065857
Plastic_0305.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0305.jpg,Plastic,Metal,0.4611034095287323,0.4611034095287323,0.11530428379774094,0.4235922694206238
Plastic_0306.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0306.jpg,Plastic,Metal,0.8254541754722595,0.8254541754722595,0.017811719328165054,0.15673412382602692
Plastic_0307.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0307.jpg,Plastic,Metal,0.9612098336219788,0.9612098336219788,0.0054137916304171085,0.033376388251781464
Plastic_0310.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0310.jpg,Plastic,Metal,0.4892561435699463,0.4892561435699463,0.08416903018951416,0.4265747666358948
Plastic_0313.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0313.jpg,Plastic,Metal,0.8560310006141663,0.8560310006141663,0.01919882372021675,0.12477020919322968
Plastic_0315.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0315.jpg,Plastic,Metal,0.5668798685073853,0.5668798685073853,0.05792001634836197,0.375200092792511
Plastic_0316.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0316.jpg,Plastic,Metal,0.5281468629837036,0.5281468629837036,0.026812946423888206,0.44504013657569885
Plastic_0317.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0317.jpg,Plastic,Metal,0.600348711013794,0.600348711013794,0.2220626324415207,0.17758873105049133
