filename,original_path,true_label,predicted_label,confidence,prob_Metal,prob_Paper,prob_Plastic
Paper_0297.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0297.jpg,Paper,Plastic,0.633650541305542,0.11466420441865921,0.2516852617263794,0.633650541305542
Paper_0299.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0299.jpg,Paper,Plastic,0.9169707298278809,0.014072544872760773,0.06895674765110016,0.9169707298278809
Paper_0300.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0300.jpg,Paper,Plastic,0.4676409959793091,0.1813189685344696,0.3510400950908661,0.4676409959793091
Paper_0302.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0302.jpg,Paper,Metal,0.8929556012153625,0.8929556012153625,0.060406915843486786,0.04663752764463425
Paper_0304.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0304.jpg,Paper,Plastic,0.7787478566169739,0.04291503131389618,0.17833714187145233,0.7787478566169739
Paper_0305.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0305.jpg,Paper,Plastic,0.6104918122291565,0.1240745335817337,0.2654336392879486,0.6104918122291565
Paper_0306.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0306.jpg,Paper,Plastic,0.5723136067390442,0.17802293598651886,0.24966341257095337,0.5723136067390442
Paper_0307.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0307.jpg,Paper,Plastic,0.6439039707183838,0.04210100322961807,0.31399497389793396,0.6439039707183838
Paper_0309.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0309.jpg,Paper,Plastic,0.4887430667877197,0.11541528254747391,0.3958415985107422,0.4887430667877197
Paper_0311.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0311.jpg,Paper,Plastic,0.4356916844844818,0.38888537883758545,0.17542296648025513,0.4356916844844818
Plastic_0409.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0409.jpg,Plastic,Paper,0.44281819462776184,0.25865867733955383,0.44281819462776184,0.29852309823036194
Plastic_0410.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0410.jpg,Plastic,Metal,0.45660150051116943,0.45660150051116943,0.13738881051540375,0.4060097336769104
Plastic_0416.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0416.jpg,Plastic,Metal,0.6323013305664062,0.6323013305664062,0.028438489884138107,0.33926019072532654
Plastic_0428.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0428.jpg,Plastic,Paper,0.48864075541496277,0.04251113161444664,0.48864075541496277,0.46884816884994507
Plastic_0439.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0439.jpg,Plastic,Paper,0.6106674075126648,0.06139081344008446,0.6106674075126648,0.32794180512428284
Plastic_0444.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0444.jpg,Plastic,Paper,0.5728158950805664,0.11503784358501434,0.5728158950805664,0.31214627623558044
Plastic_0448.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Plastic\Plastic_0448.jpg,Plastic,Paper,0.5081920623779297,0.09804044663906097,0.5081920623779297,0.39376747608184814
